video_id,title,channel_id,channel_name,category_id,category_name,published_at,view_count,like_count,comment_count,duration_seconds,thumbnail_url,tags,fetched_at,region
8RVWhgCvzN0,"Flight Surcharge, Meta Layoffs, RCB, US Sponsor Russia, Vodafone Idea, PhysicsWallah: Business News",UC0yTzhyCOykbC8LLDBDheGA,Lapaas Voice,custom_AI News,AI News,2026-03-16T04:18:29Z,30518,1237,119,1259,https://i.ytimg.com/vi/8RVWhgCvzN0/hqdefault.jpg,"[""lapaas voice"", ""sahil khanna"", ""Business News"", ""News"", ""crack exam"", ""current affairs"", ""upsc"", ""study iq ias"", ""bright ideas"", ""world affairs"", ""ET Now"", ""WION"", ""Moneycontrol"", ""ANI News"", ""Iran War"", ""US economy"", ""Trump"", ""Trump Media"", ""India phone exports"", ""Delhi government"", ""LPG"", ""Foreign investors"", ""Meta"", ""Honda"", ""BSNL"", ""IDBI Bank"", ""IPO"", ""Government"", ""JSW group"", ""Vodafone Idea"", ""semiconductor manufacturing fund"", ""Adani"", ""Indian Airlines"", ""Paytm"", ""PhysicsWallah"", ""Newton School"", ""greenfield projects"", ""CureFit"", ""RCB"", ""Amazon""]",2026-03-22T15:14:44.492969+00:00,US
sQxWbuBHmb0,"Oil at $105, PhonePe IPO Pauses, IDBI Crashes, upGrad-Unacademy Deal, Adani gas, RBI: Business News",UC0yTzhyCOykbC8LLDBDheGA,Lapaas Voice,custom_AI News,AI News,2026-03-17T03:06:53Z,27095,1047,38,994,https://i.ytimg.com/vi/sQxWbuBHmb0/hqdefault.jpg,"[""lapaas voice"", ""sahil khanna"", ""Business News"", ""News"", ""crack exam"", ""current affairs"", ""upsc"", ""crazy gktrick"", ""bright ideas"", ""Path Finder"", ""ET Now"", ""CNBC TV 18"", ""WION"", ""Moneycontrol"", ""ANI News"", ""upGrad"", ""Unacademy"", ""IPL 2026"", ""IPL"", ""Oil price"", ""Iran conflict"", ""India trade deficit"", ""EU"", ""Air India"", ""Adani gas"", ""Trump"", ""Tariffs"", ""Illegal gaming platforms"", ""RBI"", ""IDBI Bank"", ""Bandhan Bank"", ""Agnikul"", ""Rapido"", ""Scapia"", ""Google"", ""AI startups"", ""Huawei"", ""CCI"", ""BookMyShow"", ""R for Rabbi"", ""mCaffeine"", ""NVIDIA"", ""Sensex"", ""IPO"", ""PhonePe"", ""Oracle"", ""AMD""]",2026-03-22T15:14:44.492969+00:00,US
0I_0HbNpCiw,96 % d'échecs : le mensonge de l'IA qui travaille à votre place,UC2UmrCDeb8CEB7t6v6Kqt7A,IA et Stratégie | Le SamourAI ,custom_AI News,AI News,2026-03-16T17:00:04Z,19169,878,67,1696,https://i.ytimg.com/vi/0I_0HbNpCiw/hqdefault.jpg,"[""agents IA"", ""workflow agentique"", ""automatisation IA"", ""agent washing"", ""MCP"", ""A2A"", ""Anthropic"", ""orchestration agents"", ""intelligence artificielle 2025"", ""LLM"", ""context window"", ""mémoire agent IA"", ""convergence instrumentale"", ""Gartner IA"", ""Deloitte IA"", ""cloud code"", ""prompt engineering"", ""IA entreprise"", ""transformation digitale"", ""futur du travail"", ""agent AI"", ""AI autonomy"", ""agentic AI"", ""AI failure"", ""AI risks"", ""AI orchestration"", ""Make Zapier N8N"", ""interoperabilité IA"", ""verrouillage vendor"", ""IA francophone""]",2026-03-22T15:14:44.492969+00:00,US
Yrk7LkbHGdg,Transform Handshakes into Sales | Abdel Filali | Founder & CEO | Rel8 AI | 4K,UChvPovIarUeUsDOJwCBjMAQ,The AI Space Podcast | AI Playbook for Founders,custom_AI News,AI News,2026-03-16T17:00:11Z,63051,29,7,4697,https://i.ytimg.com/vi/Yrk7LkbHGdg/hqdefault.jpg,"[""ai podcast"", ""ai"", ""artificial intelligence"", ""aiml"", ""machine learning"", ""ai agents"", ""agentic ai"", ""ai automation"", ""nlp"", ""gen ai"", ""llm"", ""ai explained"", ""custom gpt"", ""founders podcast"", ""vibe coding"", ""podcast"", ""ai revolution"", ""youtube"", ""ai news"", ""ai tools"", ""what is ai"", ""sanjay kalluvilayil"", ""the ai space podcast"", ""ai playbook"", ""ai playbook for founders"", ""new episode"", ""ai startup"", ""crm"", ""ai entrepreneur"", ""ai coding"", ""ai native"", ""ai technology"", ""ai voice agent"", ""ai lead generation"", ""ai sales agent"", ""business cards""]",2026-03-22T15:14:44.492969+00:00,US
--CPXaPDkpc,Would you ’design’ your baby using AI? - BBC,UCCj956IF62FbT7Gouszaj9w,BBC,custom_AI News,AI News,2026-03-18T17:00:00Z,10961,273,80,292,https://i.ytimg.com/vi/--CPXaPDkpc/hqdefault.jpg,"[""BBC iPlayer"", ""United Kingdom"", ""British TV"", ""British TV Shows"", ""Watch UK TV Online"", ""Watch British TV Online"", ""Watch British TV Shows Online""]",2026-03-22T15:14:44.492969+00:00,US
Prm_V51XbPg,Why Tech C.E.O.s Are Blaming A.I. for Mass Layoffs,UCZcR2SVWaGWNlMqPxvQS3vw,Hard Fork,custom_AI News,AI News,2026-03-20T16:50:00Z,9919,222,34,3569,https://i.ytimg.com/vi/Prm_V51XbPg/hqdefault.jpg,"[""tech layoffs"", ""tech job market"", ""tech industry"", ""layoffs"", ""job market"", ""meta layoffs"", ""artificial intelligence"", ""ai job loss 2026"", ""tech careers"", ""ai tools"", ""atlassian layoffs"", ""ai writing bad"", ""llm"", ""large language models"", ""ai tokens"", ""ai tokens explained"", ""hard fork"", ""hard fork podcast"", ""hard fork nyt"", ""hard fork nytimes"", ""kevin roose"", ""casey newton""]",2026-03-22T15:14:44.492969+00:00,US
OacXjz-vW5U,Google AI Studio 2.0 - NEW Powerful Autonomous AI Coding Agent Can Build ANYTHING & IS FULLY FREE!,UC2WmuBuFq6gL08QYG-JjXKw,WorldofAI,custom_AI News,AI News,2026-03-21T06:50:30Z,9156,261,14,561,https://i.ytimg.com/vi/OacXjz-vW5U/hqdefault.jpg,"[""vibe coding"", ""google ai studio"", ""ai app builder"", ""Google AI Studio 2.0"", ""google antigravity"", ""gemini 3.1 pro"", ""antigravity + google ai studio"", ""google ai studio update"", ""Antigravity AI Studio"", ""Google AI release"", ""AI coding tools"", ""AI developer software"", ""AI automation"", ""coding with AI"", ""ai agents"", ""Antigravity + stitch"", ""ai coding"", ""opencode"", ""antigravity"", ""gemini cli"", ""ai ide"", ""ai cli"", ""anthropic claude cutoff"", ""cursor ai"", ""gemini antigravity"", ""claude code"", ""agent mode"", ""build mode""]",2026-03-22T15:14:44.492969+00:00,US
OMK2TydbF6g,"Jensen Huang On NVIDIA Stock, OpenClaw, AI Demand - NVDA Update",UCTPm4y283GIygUCq4a_T96Q,FinVid,custom_AI News,AI News,2026-03-18T19:59:31Z,4376,112,16,2191,https://i.ytimg.com/vi/OMK2TydbF6g/hqdefault.jpg,"[""nvidia stock"", ""nvda"", ""nvidia"", ""nvda stock"", ""nvda earnings"", ""nvidia earnings"", ""nvda update"", ""nvidia update"", ""nvda today"", ""nvidia today"", ""nvda stock update"", ""nvidia stock update"", ""nvda analysis"", ""nvidia analysis"", ""nvda stock news"", ""nvda news"", ""nvidia stock news"", ""nvidia news"", ""nvda news today"", ""nvidia news today"", ""news nvda stock"", ""news nvidia stock"", ""nvda stock earnings"", ""nvda stock analysis"", ""stock market"", ""stocks"", ""investing"", ""trading"", ""finvid"", ""trading stocks"", ""stock"", ""msft"", ""nvidia stock analysis"", ""nvdl"", ""iren""]",2026-03-22T15:14:44.492969+00:00,US
kKBXnbNUjTc,Mistral Small 4 : Que Vaut VRAIMENT ce Modèle OPEN SOURCE 120B ? 🇫🇷😱,UCp7vimq7dYKiVAJLPyI0GcA,Nerdy Kings,custom_AI News,AI News,2026-03-18T16:05:57Z,3188,110,16,699,https://i.ytimg.com/vi/kKBXnbNUjTc/hqdefault.jpg,[],2026-03-22T15:14:44.492969+00:00,US
Pc-h9IjrQSE,Anthropic x Trump: como uma startup de IA enfrentou o governo mais poderoso do mundo,UCGV72aVJuWP0QPNGH4YgIww,Olhar Digital,custom_AI News,AI News,2026-03-21T18:00:06Z,2879,272,13,905,https://i.ytimg.com/vi/Pc-h9IjrQSE/hqdefault.jpg,"[""olhar digital"", ""tecnologia"", ""noticias"", ""ciência"", ""olhar digital ao vivo"", ""inteligência artificial"", ""internet das coisas"", ""exploração espacial"", ""ovnis"", ""tutorial"", ""aplicativos"", ""notebook"", ""smartphone"", ""gadgets"", ""games"", ""gameplay"", ""pc"", ""astronomia"", ""mundo tech"", ""poluição"", ""aquecimento global"", ""news"", ""jornalismo"", ""notícias tecnologia"", ""tech news"", ""ovnis últimas notícias"", ""ovnis notícias"", ""descobertas arqueológicas"", ""novidades tecnologia"", ""tech industry"", ""como funciona"", ""como usar"", ""o que assistir""]",2026-03-22T15:14:44.492969+00:00,US
K3r07EsHN3I,Новый налог на всю электронику и другие новости,UCp8vKZstSGUbWiaHzrwDtjg,"Александр Горный: AI, стартапы и инвестиции.",custom_AI News,AI News,2026-03-17T06:42:53Z,1624,133,41,648,https://i.ytimg.com/vi/K3r07EsHN3I/hqdefault.jpg,[],2026-03-22T15:14:44.492969+00:00,US
