video_id,title,channel_id,channel_name,category_id,category_name,published_at,view_count,like_count,comment_count,duration_seconds,thumbnail_url,tags,fetched_at,region
rHtRWyxVQps,Build a multi-agent system | Hands On AI (Part 1),UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,custom_AI,AI,2026-03-21T15:57:26Z,14840,554,29,3687,https://i.ytimg.com/vi/rHtRWyxVQps/hqdefault.jpg,[],2026-03-26T12:45:01.716763+00:00,US
X_0a2BlptIc,Agentic AI Course Free 2026 | Learn Agentic AI Full Course | Intellipaat,UCCktnahuRFYIBtNnKT5IYyg,Intellipaat,custom_AI,AI,2026-03-19T14:00:54Z,13767,362,11,28828,https://i.ytimg.com/vi/X_0a2BlptIc/hqdefault.jpg,"[""agentic ai full course"", ""agentic ai tutorial"", ""agentic ai for beginners"", ""agentic ai explained"", ""ai agents full course"", ""ai agents tutorial"", ""ai agents for beginners"", ""autonomous ai agents"", ""ai agent design patterns"", ""agentic ai architecture"", ""generative ai vs agentic ai"", ""langchain agent tutorial"", ""langchain agents"", ""crew ai tutorial"", ""crewai agents"", ""rag agent tutorial"", ""large language models tutorial"", ""ai workflows"", ""build ai agents"", ""ai course 2026"", ""ai full course free"", ""intellipaat""]",2026-03-26T12:45:01.716763+00:00,US
trj6JxD8AqI,The Fastest Way to Pivot Into AI in 2026 (From Beginner to Job-Ready),UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,custom_AI,AI,2026-03-19T13:01:49Z,13389,593,53,734,https://i.ytimg.com/vi/trj6JxD8AqI/hqdefault.jpg,"[""tech with tim"", ""ai career guide 2026"", ""how to pivot into ai"", ""ai skills for beginners"", ""ai job roadmap"", ""becoming an ai engineer"", ""ai training for beginners"", ""ai industry trends 2026"", ""machine learning career tips"", ""ai job market"", ""ai skill development"", ""ai certification guide"", ""ai learning path"", ""ai for non-tech"", ""ai transition strategies"", ""ai job preparation"", ""future of ai careers""]",2026-03-26T12:45:01.716763+00:00,US
YJllQBnJ0jI,💥Class 12 AI 843 Most Important MCQs🔥Boards 2026 Final Attack | Maha Marathon LIVE | Barkha Mam,UCXaMAzuxnv9WOg_OjnPc1OQ,Barkha Mam - App Tech Guru,custom_AI,AI,2026-03-21T23:49:31Z,12506,403,35,5566,https://i.ytimg.com/vi/YJllQBnJ0jI/hqdefault.jpg,"[""@barkhamam"", ""@barkhagupta"", ""@barkhamamcomputer"", ""@barkhamamIT"", ""@barkhamamCS"", ""@barkhamamAI""]",2026-03-26T12:45:01.716763+00:00,US
NH0plIdqDMk,What is Agentic Security Runtime? Securing AI Agents,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology,custom_AI,AI,2026-03-22T11:00:38Z,12887,341,5,299,https://i.ytimg.com/vi/NH0plIdqDMk/hqdefault.jpg,"[""IBM"", ""IBM Cloud""]",2026-03-26T12:45:01.716763+00:00,US
sEUNr7-sNrI,Nobel Neuroscientist Exposes the Biggest Lie About AI | Tom Sudhof,UCHzNtQ4KyLbfEZhiKnHHRiw,This Is The World,custom_AI,AI,2026-03-22T22:11:34Z,11329,398,141,1574,https://i.ytimg.com/vi/sEUNr7-sNrI/hqdefault.jpg,"[""this is world"", ""science interview"", ""educational video"", ""tech news"", ""science podcast"", ""tech podcast"", ""technology trends"", ""new inventions"", ""innovation"", ""inventions"", ""new discoveries"", ""scientific discoveries"", ""science and technology"", ""latest technology"", ""Neuroscience"", ""AI"", ""Tom Sudhof"", ""Nobel Prize"", ""Human Brain"", ""Machine Learning"", ""Biology"", ""Philosophy"", ""Future"", ""Technology"", ""Neural Networks"", ""Intelligence"", ""Brain vs AI"", ""Science"", ""Research"", ""DNA"", ""Education"", ""Innovation"", ""Mind"", ""Evolution"", ""Biotech"", ""Consciousness"", ""Data""]",2026-03-26T12:45:01.716763+00:00,US
MZhjki7t6p8,AI Agents for Beginners – Part 1 (Free Labs),UCSWj8mqQCcrcBlXPi4ThRDQ,KodeKloud,custom_AI,AI,2026-03-23T14:30:16Z,10859,330,15,4054,https://i.ytimg.com/vi/MZhjki7t6p8/hqdefault.jpg,"[""AI agents for beginners"", ""build AI agents"", ""AI agents tutorial"", ""LLM tutorial"", ""large language models explained"", ""how ChatGPT works"", ""tokens and tokenization"", ""temperature LLM"", ""context window explained"", ""prompt engineering"", ""zero shot prompting"", ""few shot prompting"", ""chain of thought prompting"", ""OpenAI API Python"", ""tool calling LLM"", ""AI workflows"", ""workflows vs agents"", ""multi-agent systems"", ""AI for developers"", ""KodeKloud AI course"", ""free AI course"", ""generative AI beginners"", ""AI architecture""]",2026-03-26T12:45:01.716763+00:00,US
h3AtWdeu_G0,Bernie vs. Claude,UCD_DaKNac0Ta-2PeHuoQ1uA,Senator Bernie Sanders,custom_AI News,AI News,2026-03-19T22:24:39Z,2774105,155634,15872,558,https://i.ytimg.com/vi/h3AtWdeu_G0/hqdefault.jpg,"[""bernie sanders"", ""senate"", ""senator"", ""bernard sanders"", ""congress"", ""politics"", ""bernie"", ""news""]",2026-03-26T12:45:03.316899+00:00,US
gwW8GKwHB3I,"Jensen Huang: Nvidia's Future, Physical AI, Rise of the Agent, Inference Explosion, AI PR Crisis",UCESLZhusAkFfsNsApnjF_Cg,All-In Podcast,custom_AI News,AI News,2026-03-19T18:27:34Z,458237,9814,624,3966,https://i.ytimg.com/vi/gwW8GKwHB3I/hqdefault.jpg,"[""chamath"", ""david sacks"", ""david friedberg"", ""jason calacanis"", ""all in podcast"", ""tech"", ""news"", ""politics"", ""election"", ""stocks"", ""stock market"", ""palihapitiya""]",2026-03-26T12:45:03.316899+00:00,US
EGskcTRnLJ0,Why AI Might Not Replace Your Job After All,UCIALMKvObZNtJ6AmdCLP7Lg,Bloomberg Television,custom_AI News,AI News,2026-03-21T14:00:20Z,233574,5125,900,740,https://i.ytimg.com/vi/EGskcTRnLJ0/hqdefault.jpg,"[""AI"", ""David Westin"", ""Doctor"", ""Drew Matus"", ""Education"", ""Geoffrey Hinton"", ""Labor"", ""Massachusetts Institute of Technology"", ""Medical technology"", ""MetLife Inc."", ""artificial intelligence"", ""future"", ""future of work"", ""technology"", ""work""]",2026-03-26T12:45:03.316899+00:00,US
